@relation 'electricity-weka.filters.unsupervised.attribute.Remove-R1,4'

@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
5,41,6963,940,4859,-51,DOWN
5,42,6710,914,4731,-76,DOWN
5,43,6945,940,4556,117,DOWN
5,44,7053,932,4434,216,DOWN
5,45,7167,914,4345,537,DOWN
5,46,7200,853,4338,502,DOWN
5,47,7175,1138,4722,130,DOWN
5,48,7056,972,4697,198,DOWN
6,1,6833,942,4585,129,DOWN
6,2,6459,931,4500,113,DOWN
6,3,6066,1015,4688,84,DOWN
6,4,5747,914,4590,197,DOWN
6,5,5495,913,4377,144,DOWN
6,6,5326,836,3980,510,DOWN
6,7,5233,886,4103,412,DOWN
6,8,5257,899,4099,373,DOWN
6,9,5427,1013,4130,322,DOWN
6,10,5705,1257,4236,242,DOWN
6,11,6227,1287,4436,111,DOWN
6,12,6832,1548,4692,-125,UP
6,13,6802,1657,5106,-357,UP
6,14,7183,1852,5396,-223,UP
6,15,7366,1656,5242,-221,UP
6,16,7490,1575,5237,-293,UP
6,17,7781,1816,5281,-121,UP
6,18,7990,1760,5314,-136,UP
6,19,7979,1678,5315,-180,UP
6,20,7963,1701,5358,-222,UP
6,21,7977,1749,5363,-123,UP
6,22,8028,1852,5350,-109,UP
6,23,7995,1845,5326,-162,UP
6,24,8016,1814,5300,-100,UP
6,25,8034,1872,5310,-51,UP
6,26,7969,1843,5320,-120,UP
6,27,7946,1719,5332,-231,UP
6,28,7896,1707,5316,-211,UP
6,29,7834,1532,5244,-142,UP
6,30,7834,1551,5199,-106,UP
6,31,7801,1537,5209,-72,UP
6,32,7757,1601,5156,-56,UP
6,33,7608,1510,5138,-51,UP
6,34,7482,1474,5084,-94,UP
6,35,7233,1227,4941,25,DOWN
6,36,7061,998,4791,80,DOWN
6,37,6950,983,4690,182,DOWN
6,38,7079,1165,4685,221,DOWN
6,39,7120,1350,4748,108,UP
6,40,6956,1221,4783,25,DOWN
6,41,6835,1256,4670,-59,DOWN
6,42,6556,978,4527,114,DOWN
6,43,6844,1238,4421,271,DOWN
6,44,6973,1216,4308,362,DOWN
6,45,7154,1376,4307,507,UP
6,46,7164,1407,4292,527,UP
6,47,7062,1644,4667,194,UP
6,48,6934,1584,4651,219,UP
7,1,6712,1091,4547,301,DOWN
7,2,6289,890,4434,400,DOWN
7,3,5877,1213,4652,121,DOWN
7,4,5548,1291,4537,210,DOWN
7,5,5308,1019,4330,411,DOWN
7,6,5121,974,4175,371,DOWN
7,7,4986,867,4047,416,DOWN
7,8,4948,842,3977,501,DOWN
7,9,4987,875,3965,577,DOWN
7,10,5090,915,3993,509,DOWN
7,11,5253,1109,4069,414,DOWN
7,12,5485,1014,4139,333,DOWN
7,13,5753,1019,4297,233,DOWN
7,14,6201,1182,4452,255,DOWN
7,15,6540,1253,4454,355,DOWN
7,16,6814,1382,4477,375,UP
7,17,7062,1527,4560,412,UP
7,18,7184,1549,4593,382,UP
7,19,7150,1540,4576,389,UP
7,20,7073,1457,4585,311,UP
7,21,7026,1423,4560,361,UP
7,22,6951,1451,4558,358,UP
7,23,6884,1375,4496,432,UP
7,24,6775,1154,4474,453,DOWN
7,25,6695,1195,4434,427,DOWN
7,26,6599,1227,4408,364,DOWN
7,27,6574,1312,4383,360,UP
7,28,6463,1048,4360,352,DOWN
7,29,6424,927,4307,418,DOWN
7,30,6427,915,4310,509,DOWN
7,31,6457,922,4319,498,DOWN
7,32,6529,954,4354,457,DOWN
7,33,6452,993,4358,346,DOWN
7,34,6601,1155,4402,336,DOWN
7,35,6658,1374,4397,356,UP
7,36,6612,1271,4337,410,UP
7,37,6559,939,4264,459,DOWN
7,38,6602,1026,4294,631,DOWN
7,39,6583,1530,4397,487,UP
7,40,6501,1397,4475,414,UP
7,41,6298,1316,4422,484,UP
7,42,6141,1172,4361,521,DOWN
7,43,6284,1322,4247,614,UP
7,44,6277,1104,4182,612,DOWN
7,45,6299,920,4182,648,DOWN
7,46,6258,878,4212,582,DOWN
7,47,6192,1181,4475,368,UP
7,48,5897,920,4488,405,DOWN
1,1,5694,998,4394,491,DOWN
1,2,5488,890,4316,504,DOWN
1,3,5226,895,4482,346,DOWN
1,4,5020,876,4400,361,DOWN
1,5,4829,915,4257,302,DOWN
1,6,4733,816,4095,348,DOWN
1,7,4670,788,3925,479,DOWN
1,8,4649,741,3856,540,DOWN
1,9,4666,708,3779,608,DOWN
1,10,4704,777,3770,601,DOWN
1,11,4774,756,3701,675,DOWN
1,12,4917,782,3708,686,DOWN
1,13,5104,809,3814,706,DOWN
1,14,5403,829,3913,637,DOWN
1,15,5715,826,3904,733,DOWN
1,16,6047,812,3930,747,DOWN
1,17,6383,890,4015,788,DOWN
1,18,6570,917,4052,735,DOWN
1,19,6611,928,4114,620,DOWN
1,20,6586,920,4109,627,DOWN
1,21,6518,928,4144,583,DOWN
1,22,6494,927,4158,609,DOWN
1,23,6448,927,4182,595,DOWN
1,24,6289,920,4165,623,DOWN
1,25,6251,909,4147,686,DOWN
1,26,6149,904,4137,642,DOWN
1,27,6071,916,4155,565,DOWN
1,28,5991,944,4145,519,DOWN
1,29,5966,876,4161,473,DOWN
1,30,6007,895,4145,483,DOWN
1,31,6016,899,4195,478,DOWN
1,32,6116,979,4257,439,UP
1,33,6069,923,4294,393,DOWN
1,34,6275,1092,4346,435,UP
1,35,6402,1115,4356,440,UP
1,36,6478,998,4303,497,UP
1,37,6523,922,4265,550,DOWN
1,38,6618,924,4290,532,DOWN
1,39,6694,1380,4399,416,UP
1,40,6651,1400,4484,374,UP
1,41,6438,1326,4447,475,UP
1,42,6200,1053,4343,574,UP
1,43,6286,1121,4247,696,UP
1,44,6279,1023,4125,765,UP
1,45,6315,1105,4126,766,UP
1,46,6199,1177,4146,738,UP
1,47,6140,1307,4449,426,UP
1,48,5933,1250,4479,455,UP
2,1,5758,977,4380,561,UP
2,2,5595,877,4313,594,DOWN
2,3,5374,1151,4567,326,UP
2,4,5222,879,4463,515,DOWN
2,5,5042,820,4308,493,DOWN
2,6,4960,791,4143,483,DOWN
2,7,4929,782,3860,558,DOWN
2,8,5009,816,4020,635,DOWN
2,9,5188,887,4074,618,DOWN
2,10,5514,1198,4157,523,UP
2,11,6029,1186,4397,281,UP
2,12,6596,1464,4641,79,UP
2,13,6702,1491,5082,-210,UP
2,14,7143,1610,5372,-188,UP
2,15,7318,1520,5294,-65,UP
2,16,7434,1572,5290,40,UP
2,17,7790,1876,5315,197,UP
2,18,7911,2045,5329,248,UP
2,19,7899,1891,5398,266,UP
2,20,7848,1721,5448,202,UP
2,21,7849,1718,5450,185,UP
2,22,7883,1864,5469,162,UP
2,23,7874,1862,5414,174,UP
2,24,7867,1839,5438,136,UP
2,25,7937,1925,5452,183,UP
2,26,7887,2705,5477,270,UP
2,27,7933,2819,5488,156,UP
2,28,7892,1980,5497,57,UP
2,29,7872,1898,5499,13,UP
2,30,7907,2237,5500,165,UP
2,31,7902,2414,5540,134,UP
2,32,7834,2415,5547,109,UP
2,33,7777,1848,5564,12,UP
2,34,7810,1842,5524,79,UP
2,35,7672,1608,5333,121,UP
2,36,7397,1515,5160,89,UP
2,37,7221,1390,5044,93,DOWN
2,38,7197,1349,5004,113,DOWN
2,39,7188,1380,5019,-27,DOWN
2,40,7024,1214,4941,-23,DOWN
2,41,6859,967,4829,-3,DOWN
2,42,6587,897,4740,281,DOWN
2,43,6833,934,4550,359,DOWN
2,44,6911,890,4405,617,DOWN
2,45,7019,915,4343,660,DOWN
2,46,7065,951,4357,590,DOWN
2,47,7070,1325,4698,267,DOWN
2,48,6937,1208,4700,392,DOWN
3,1,6692,947,4589,473,DOWN
3,2,6311,910,4491,561,DOWN
3,3,5936,925,4715,343,DOWN
3,4,5690,963,4599,491,DOWN
3,5,5337,897,4394,614,DOWN
3,6,5211,877,4254,738,DOWN
3,7,5126,878,4155,738,DOWN
3,8,5155,874,4113,803,DOWN
3,9,5318,963,4163,677,DOWN
3,10,5569,1170,4251,652,DOWN
3,11,6138,1279,4487,367,DOWN
3,12,6743,1539,4769,293,UP
3,13,6836,1564,5191,-76,UP
3,14,7264,1773,5492,-221,UP
3,15,7476,1617,5382,-198,UP
3,16,7621,1698,5378,-104,UP
3,17,7970,2815,5394,219,UP
3,18,8137,2735,5357,338,UP
3,19,8122,3257,5363,388,UP
3,20,8097,2815,5382,380,UP
3,21,8146,2259,5368,330,UP
3,22,8199,2835,5379,388,UP
3,23,8174,2585,5320,365,UP
3,24,8200,2833,5327,410,UP
3,25,8253,2994,5344,411,UP
3,26,8264,3017,5354,353,UP
3,27,8313,3107,5372,351,UP
3,28,8284,3073,5342,378,UP
3,29,8300,2611,5298,410,UP
3,30,8355,3031,5306,453,UP
3,31,8345,3232,5348,504,UP
3,32,8436,3341,5370,533,UP
3,33,8346,2937,5371,433,UP
3,34,8240,2300,5382,352,UP
3,35,8002,1756,5215,394,DOWN
3,36,7852,1649,5072,412,DOWN
3,37,7753,1561,4960,432,DOWN
3,38,7802,1577,4924,530,DOWN
3,39,7827,1597,4955,349,DOWN
3,40,7641,1606,4916,219,DOWN
3,41,7369,1514,4851,223,DOWN
3,42,7078,1380,4737,234,DOWN
3,43,7245,1474,4597,492,DOWN
3,44,7242,1263,4436,498,DOWN
3,45,7286,1418,4353,587,DOWN
3,46,7250,1364,4344,552,DOWN
3,47,7202,1467,4720,261,DOWN
3,48,7033,1444,4722,331,DOWN
4,1,6798,1147,4630,351,DOWN
4,2,6337,984,4501,342,DOWN
4,3,5964,1070,4727,227,DOWN
4,4,5683,1006,4615,283,DOWN
4,5,5437,901,4432,432,DOWN
4,6,5318,881,4288,641,DOWN
4,7,5252,883,4183,618,DOWN
4,8,5264,879,4150,643,DOWN
4,9,5460,1196,4189,623,DOWN
4,10,5725,1373,4279,478,DOWN
4,11,6254,1328,4486,441,DOWN
4,12,6832,1477,4764,217,DOWN
4,13,6863,1468,5149,-27,DOWN
4,14,7294,1576,5400,-90,DOWN
4,15,7464,1535,5270,69,DOWN
4,16,7570,1603,5258,7,DOWN
4,17,7978,2029,5257,287,UP
4,18,8104,2917,5256,382,UP
4,19,8069,2017,5211,329,UP
4,20,8057,1761,5201,296,DOWN
4,21,8049,1758,5190,265,DOWN
4,22,8053,1785,5152,254,DOWN
4,23,8036,1758,5153,239,DOWN
4,24,8027,1746,5095,258,DOWN
4,25,8059,1824,5154,207,UP
4,26,8059,1783,5121,222,UP
4,27,8026,1763,5162,184,UP
4,28,7923,1725,5162,114,UP
4,29,7832,1627,5123,106,DOWN
4,30,7828,1601,5103,121,DOWN
4,31,7865,1732,5122,124,UP
4,32,7872,1751,5140,111,UP
4,33,7773,1659,5132,91,UP
4,34,7694,1575,5102,105,UP
4,35,7515,1470,4962,174,DOWN
4,36,7381,1389,4822,273,DOWN
4,37,7262,1058,4689,387,DOWN
4,38,7284,1004,4642,361,DOWN
4,39,7308,1111,4717,271,DOWN
4,40,7199,1055,4801,238,DOWN
4,41,6961,987,4738,235,DOWN
4,42,6660,932,4657,313,DOWN
4,43,6967,1124,4526,412,DOWN
4,44,7045,963,4391,574,DOWN
4,45,7176,1177,4299,687,DOWN
4,46,7169,1221,4313,634,DOWN
4,47,7144,1431,4663,339,UP
4,48,6988,1404,4700,355,DOWN
5,1,6732,1107,4611,362,DOWN
5,2,6387,957,4527,360,DOWN
5,3,6000,1068,4763,147,DOWN
5,4,5743,1057,4666,291,DOWN
5,5,5483,964,4458,256,DOWN
5,6,5208,896,4302,379,DOWN
5,7,5034,892,4155,356,DOWN
5,8,5120,894,4140,396,DOWN
5,9,5424,1141,4199,471,DOWN
5,10,5716,1243,4282,424,DOWN
5,11,6233,1271,4489,328,DOWN
5,12,6753,1473,4769,200,UP
5,13,6865,1486,5203,-134,UP
5,14,7252,1611,5444,-184,UP
5,15,7437,1550,5301,-69,UP
5,16,7566,1557,5224,7,UP
5,17,7926,1718,5248,102,UP
5,18,8065,1883,5259,157,UP
5,19,8039,1785,5266,246,UP
5,20,8000,1792,5273,190,UP
5,21,8012,1786,5297,165,UP
5,22,7966,1805,5309,113,UP
5,23,8028,1812,5297,157,UP
5,24,8061,1793,5289,156,UP
5,25,8006,1790,5347,60,UP
5,26,8056,1888,5369,138,UP
5,27,8147,1817,5368,74,UP
5,28,8152,1820,5361,129,UP
5,29,8174,1848,5341,195,UP
5,30,8203,1804,5321,54,UP
5,31,8218,1888,5342,101,UP
5,32,8225,2063,5361,94,UP
5,33,8107,1789,5315,-40,UP
5,34,8033,1804,5293,-13,UP
5,35,7841,1568,5156,-10,UP
5,36,7694,1490,4993,53,UP
5,37,7553,1460,4892,59,UP
5,38,7610,1494,4882,-10,UP
5,39,7668,1536,4935,-51,UP
5,40,7548,1524,4951,-105,UP
5,41,7258,1443,4853,0,DOWN
5,42,6957,1298,4730,92,DOWN
5,43,7172,1464,4585,344,DOWN
5,44,7231,1424,4455,342,DOWN
5,45,7304,1468,4401,435,DOWN
5,46,7287,1435,4396,485,DOWN
5,47,7231,1528,4764,192,UP
5,48,7033,1494,4783,163,DOWN
6,1,6716,1324,4668,145,DOWN
6,2,6292,970,4584,269,DOWN
6,3,5925,916,4781,165,DOWN
6,4,5620,897,4678,235,DOWN
6,5,5376,892,4438,357,DOWN
6,6,5243,893,4313,300,DOWN
6,7,5194,874,4227,386,DOWN
6,8,5211,894,4193,336,DOWN
6,9,5417,1067,4223,458,DOWN
6,10,5697,1288,4259,309,DOWN
6,11,6251,1248,4543,245,DOWN
6,12,6795,1467,4824,63,DOWN
6,13,6942,1489,5213,-130,DOWN
6,14,7385,1734,5501,-201,UP
6,15,7583,1730,5386,-165,UP
6,16,7666,1754,5427,-132,UP
6,17,8036,2948,5460,68,UP
6,18,8130,2673,5465,59,UP
6,19,8094,1881,5492,-3,UP
6,20,8063,1841,5460,81,UP
6,21,8091,2017,5466,106,UP
6,22,8170,1922,5452,78,UP
6,23,8219,1861,5365,105,UP
6,24,8206,2232,5339,177,UP
6,25,8267,2088,5333,208,UP
6,26,8294,1776,5314,163,UP
6,27,8359,1970,5302,99,UP
6,28,8295,1797,5265,52,UP
6,29,8326,1796,5195,134,UP
6,30,8390,1842,5141,202,UP
6,31,8426,3029,5151,349,UP
6,32,8381,2404,5192,254,UP
6,33,8166,1748,5176,169,UP
6,34,7992,1704,5173,-2,UP
6,35,7733,1577,5112,-21,DOWN
6,36,7619,1498,5028,-29,DOWN
6,37,7436,1422,4877,-7,DOWN
6,38,7432,1411,4863,1,DOWN
6,39,7442,1403,4859,13,DOWN
6,40,7328,1394,4882,-18,DOWN
6,41,7071,1279,4791,104,DOWN
6,42,6829,1014,4660,209,DOWN
6,43,7063,1365,4537,433,DOWN
6,44,7178,1141,4399,530,DOWN
6,45,7211,1310,4328,569,DOWN
6,46,7151,1146,4319,541,DOWN
6,47,6972,1375,4682,161,DOWN
6,48,6822,1363,4691,244,DOWN
7,1,6566,971,4562,330,DOWN
7,2,6127,915,4485,340,DOWN
7,3,5783,913,4692,85,DOWN
7,4,5528,976,4587,143,DOWN
7,5,5263,929,4425,150,DOWN
7,6,5118,868,4244,303,DOWN
7,7,4999,857,4119,424,DOWN
7,8,4936,833,4055,483,DOWN
7,9,4892,855,4064,484,DOWN
7,10,5085,894,4079,456,DOWN
7,11,5277,870,4137,359,DOWN
7,12,5486,910,4186,338,DOWN
7,13,5767,1012,4367,263,DOWN
7,14,6179,1072,4553,272,DOWN
7,15,6532,1072,4555,401,DOWN
7,16,6803,1226,4593,339,DOWN
7,17,7119,1670,4711,361,UP
7,18,7190,1682,4679,383,UP
7,19,7139,1624,4693,356,UP
7,20,7100,1533,4663,367,UP
7,21,6993,1476,4623,424,UP
7,22,6954,1360,4582,455,DOWN
7,23,6897,1123,4509,448,DOWN
7,24,6825,947,4463,428,DOWN
7,25,6762,1002,4428,482,DOWN
7,26,6688,965,4403,506,DOWN
7,27,6580,925,4380,461,DOWN
7,28,6531,935,4336,474,DOWN
7,29,6529,960,4290,523,DOWN
7,30,6571,1016,4276,572,DOWN
7,31,6529,924,4284,535,DOWN
7,32,6571,931,4324,519,DOWN
7,33,6445,897,4362,425,DOWN
7,34,6572,930,4405,401,DOWN
7,35,6611,1144,4440,397,DOWN
7,36,6549,946,4413,408,DOWN
7,37,6534,915,4365,398,DOWN
7,38,6563,918,4353,498,DOWN
7,39,6626,952,4423,424,DOWN
7,40,6577,1239,4506,357,UP
7,41,6452,997,4472,435,DOWN
7,42,6275,968,4403,459,DOWN
7,43,6400,1027,4303,673,DOWN
7,44,6356,943,4195,611,DOWN
7,45,6431,967,4199,663,DOWN
7,46,6315,1008,4241,608,DOWN
7,47,6198,1267,4499,296,UP
7,48,5896,913,4472,307,DOWN
1,1,5714,909,4381,408,DOWN
1,2,5479,898,4324,325,DOWN
1,3,5250,899,4552,150,DOWN
1,4,5097,879,4426,114,DOWN
1,5,4908,895,4315,259,DOWN
1,6,4797,817,4148,324,DOWN
1,7,4719,792,3984,382,DOWN
1,8,4726,764,3887,466,DOWN
1,9,4737,747,3856,524,DOWN
1,10,4739,743,3805,480,DOWN
1,11,4824,763,3774,562,DOWN
1,12,4995,778,3800,520,DOWN
1,13,5154,778,3868,621,DOWN
1,14,5484,811,3982,678,DOWN
1,15,5817,832,3952,844,DOWN
1,16,6135,835,4007,898,DOWN
1,17,6462,876,4067,866,DOWN
1,18,6629,880,4117,748,DOWN
1,19,6630,883,4167,725,DOWN
1,20,6648,883,4161,758,DOWN
1,21,6642,897,4179,780,DOWN
1,22,6612,922,4169,755,UP
1,23,6542,901,4164,731,DOWN
1,24,6516,894,4138,807,DOWN
1,25,6466,899,4110,790,DOWN
1,26,6406,880,4095,720,DOWN
1,27,6366,883,4053,765,DOWN
1,28,6377,895,4054,734,DOWN
1,29,6329,1046,4073,754,UP
1,30,6334,970,4033,782,UP
1,31,6325,931,4090,731,UP
1,32,6357,1344,4177,623,UP
1,33,6320,899,4243,511,DOWN
1,34,6419,1169,4441,382,UP
1,35,6441,1091,4492,440,UP
1,36,6505,1313,4537,355,UP
1,37,6464,963,4500,341,UP
1,38,6578,1161,4499,384,UP
1,39,6799,1473,4547,376,UP
1,40,6805,1534,4592,283,UP
1,41,6554,1348,4508,371,UP
1,42,6349,1157,4438,352,UP
1,43,6414,1129,4315,493,UP
1,44,6403,919,4179,477,DOWN
1,45,6452,1144,4180,600,UP
1,46,6375,1162,4160,564,UP
1,47,6259,1265,4464,282,UP
1,48,6004,955,4483,154,DOWN
2,1,5862,892,4413,241,DOWN
2,2,5670,852,4345,185,DOWN
2,3,5443,907,4607,-111,DOWN
2,4,5258,893,4519,82,DOWN
2,5,5131,816,4347,28,DOWN
2,6,5065,803,4224,101,DOWN
2,7,5021,806,4104,111,DOWN
2,8,5067,806,4074,159,DOWN
2,9,5246,867,4108,368,DOWN
2,10,5525,1160,4216,332,UP
2,11,6051,1262,4478,200,UP
2,12,6596,1584,4785,-34,UP
2,13,6691,1597,5224,-332,UP
2,14,7118,1699,5581,-422,UP
2,15,7260,1517,5423,-334,UP
2,16,7374,1690,5382,-279,UP
2,17,7687,2395,5428,52,UP
2,18,7805,2408,5397,69,UP
2,19,7775,2298,5371,13,UP
2,20,7713,1961,5363,17,UP
2,21,7678,1789,5368,-47,UP
2,22,7603,1538,5307,-9,UP
2,23,7655,1625,5260,77,UP
2,24,7652,1530,5261,20,UP
2,25,7650,1585,5259,-13,UP
2,26,7657,1641,5285,33,UP
2,27,7650,1580,5266,-13,UP
2,28,7589,1494,5263,6,UP
2,29,7534,1483,5213,49,UP
2,30,7547,1476,5171,116,UP
2,31,7537,1496,5193,104,UP
2,32,7490,1463,5180,163,UP
2,33,7443,1450,5211,119,UP
2,34,7408,1445,5195,165,UP
2,35,7281,1167,5129,100,DOWN
2,36,7236,968,4972,192,DOWN
2,37,7089,938,4853,213,DOWN
2,38,7063,924,4806,250,DOWN
2,39,7135,938,4833,177,DOWN
2,40,7054,941,4897,167,DOWN
2,41,6860,926,4858,197,DOWN
2,42,6551,903,4746,278,DOWN
2,43,6809,918,4560,495,DOWN
2,44,6910,881,4421,617,DOWN
2,45,7051,878,4337,668,DOWN
2,46,7102,920,4311,687,DOWN
2,47,7090,1231,4679,400,DOWN
2,48,6938,1082,4700,445,DOWN
3,1,6697,916,4651,414,DOWN
3,2,6325,877,4555,330,DOWN
3,3,5974,904,4748,85,DOWN
3,4,5713,987,4678,235,DOWN
3,5,5396,851,4490,362,DOWN
3,6,5252,818,4324,426,DOWN
3,7,5185,840,4211,529,DOWN
3,8,5205,854,4160,572,DOWN
3,9,5389,918,4185,615,DOWN
3,10,5670,1055,4274,555,DOWN
3,11,6162,1367,4516,356,UP
3,12,6689,1465,4818,322,UP
3,13,6822,1481,5245,58,UP
3,14,7200,1520,5559,-176,UP
3,15,7345,1377,5386,-36,UP
3,16,7440,1397,5305,10,UP
3,17,7739,1515,5337,106,UP
3,18,7820,1525,5305,122,UP
3,19,7833,1526,5285,137,UP
3,20,7722,1461,5289,44,UP
3,21,7694,1391,5279,83,UP
3,22,7674,1422,5269,60,UP
3,23,7644,1368,5221,92,UP
3,24,7627,1360,5203,121,UP
3,25,7674,1366,5213,130,UP
3,26,7651,1370,5228,152,UP
3,27,7610,1515,5219,133,UP
3,28,7592,1393,5183,116,UP
3,29,7595,1394,5173,68,UP
3,30,7643,1438,5175,125,UP
3,31,7637,1525,5173,134,UP
3,32,7667,1550,5205,60,UP
3,33,7579,1539,5211,57,UP
3,34,7497,1558,5197,95,UP
3,35,7324,1359,5059,150,UP
3,36,7195,1024,4911,201,DOWN
3,37,7031,956,4784,236,DOWN
3,38,7015,941,4755,339,DOWN
3,39,7229,961,4783,291,DOWN
3,40,7186,949,4843,218,DOWN
3,41,6956,937,4785,230,DOWN
3,42,6733,928,4690,343,DOWN
3,43,6987,953,4531,582,DOWN
3,44,7094,936,4397,682,DOWN
3,45,7231,1072,4323,772,DOWN
3,46,7289,1110,4319,718,DOWN
3,47,7257,1438,4665,459,UP
3,48,7085,1291,4687,466,UP
4,1,6807,917,4601,440,DOWN
4,2,6436,871,4514,483,DOWN
4,3,6094,906,4717,258,DOWN
4,4,5829,901,4641,382,DOWN
4,5,5542,877,4470,420,DOWN
4,6,5388,883,4313,442,DOWN
4,7,5294,871,4196,534,DOWN
4,8,5330,875,4139,605,DOWN
4,9,5517,1195,4184,711,DOWN
4,10,5729,1439,4254,670,UP
4,11,6261,1526,4461,513,UP
4,12,6837,1671,4760,431,UP
4,13,6890,1654,5155,133,UP
4,14,7272,1696,5445,-58,UP
4,15,7426,1497,5287,12,UP
4,16,7505,1431,5241,42,UP
4,17,7786,1532,5279,142,UP
4,18,7911,1503,5149,258,UP
4,19,7855,1483,5077,174,UP
4,20,7809,1462,5208,279,UP
4,21,7728,1339,5202,39,UP
4,22,7807,1592,5299,58,UP
4,23,7761,1575,5248,127,UP
4,24,7776,1556,5258,127,UP
4,25,7792,1590,5288,97,UP
4,26,7795,1586,5275,135,UP
4,27,7819,1514,5277,150,UP
4,28,7785,1507,5256,128,UP
4,29,7749,1508,5188,87,UP
4,30,7807,1544,5172,142,UP
4,31,7880,1585,5187,102,UP
4,32,7885,1643,5217,150,UP
4,33,7791,1587,5204,44,UP
4,34,7703,1566,5171,137,UP
4,35,7504,1448,4986,174,UP
4,36,7346,1206,4828,241,DOWN
4,37,7192,1046,4677,274,DOWN
4,38,7152,911,4610,382,DOWN
4,39,7357,1081,4653,298,DOWN
4,40,7300,1108,4748,206,DOWN
4,41,7057,968,4714,278,DOWN
4,42,6771,913,4630,346,DOWN
4,43,7024,1214,4486,539,DOWN
4,44,7149,955,4347,645,DOWN
4,45,7254,1263,4315,684,DOWN
4,46,7211,1086,4304,668,DOWN
4,47,7172,1402,4650,342,UP
4,48,6972,1324,4686,388,UP
5,1,6767,1021,4589,417,DOWN
5,2,6351,868,4492,384,DOWN
5,3,5985,901,4688,252,DOWN
5,4,5703,902,4599,252,DOWN
5,5,5454,855,4406,264,DOWN
5,6,5269,808,4246,294,DOWN
5,7,5215,778,4143,378,DOWN
5,8,5261,811,4095,444,DOWN
5,9,5414,968,4126,414,DOWN
5,10,5675,1156,4199,324,DOWN
5,11,6196,1366,4418,308,UP
5,12,6731,1499,4738,233,UP
5,13,6820,1470,5169,126,UP
5,14,7199,1406,5447,-154,UP
5,15,7399,1431,5262,-55,UP
5,16,7531,1473,5235,-42,UP
5,17,7897,1698,5230,203,UP
5,18,8049,1701,5234,173,UP
5,19,8016,1594,5230,153,UP
5,20,7961,1519,5242,87,UP
5,21,7942,1517,5251,111,UP
5,22,7986,1779,5250,153,UP
5,23,7961,1746,5212,147,UP
5,24,7926,1675,5199,117,UP
5,25,7948,1724,5253,113,UP
5,26,7974,1761,5298,130,UP
5,27,7962,1680,5297,33,UP
5,28,7910,1697,5301,12,UP
5,29,7889,1717,5253,-39,UP
5,30,7890,1758,5265,-72,UP
5,31,7857,1845,5286,2,UP
5,32,7830,1876,5301,-21,UP
5,33,7682,1781,5266,-65,UP
5,34,7622,1737,5240,-124,UP
5,35,7459,1506,5079,-104,UP
5,36,7364,1495,4931,-19,UP
5,37,7236,1477,4768,109,UP
5,38,7268,1488,4692,80,UP
5,39,7347,1471,4715,-47,UP
5,40,7286,1503,4844,-91,UP
5,41,7016,1495,4797,-182,UP
5,42,6733,1447,4682,-36,UP
5,43,6986,1642,4558,360,UP
5,44,7120,1511,4424,266,UP
5,45,7230,1572,4371,517,UP
5,46,7238,1522,4361,428,UP
5,47,7174,1659,4726,204,UP
5,48,6977,1630,4724,237,UP
6,1,6743,1519,4614,78,UP
6,2,6360,1337,4511,-25,DOWN
6,3,5986,1446,4722,-140,DOWN
6,4,5707,1436,4615,-3,DOWN
6,5,5491,1119,4420,114,DOWN
6,6,5319,877,4256,278,DOWN
6,7,5254,863,4144,269,DOWN
6,8,5277,885,4101,332,DOWN
6,9,5442,1270,4140,313,DOWN
6,10,5714,1351,4231,369,DOWN
6,11,6242,1266,4431,431,DOWN
6,12,6791,1753,4728,395,UP
6,13,6903,1900,5136,140,UP
6,14,7266,2785,5398,8,UP
6,15,7416,2032,5248,-4,UP
6,16,7557,1988,5243,50,UP
6,17,7884,2002,5286,-18,UP
6,18,7986,1875,5311,-68,UP
6,19,7934,2023,5350,89,UP
6,20,7863,2326,5405,2,UP
6,21,7843,2198,5432,-144,UP
6,22,7813,2421,5458,-131,UP
6,23,7802,2334,5439,-164,UP
6,24,7764,1830,5433,-252,UP
6,25,7714,1800,5462,-281,UP
6,26,7738,1739,5461,-309,UP
6,27,7732,1787,5482,-422,UP
6,28,7695,1966,5493,-427,UP
6,29,7631,1857,5474,-456,UP
6,30,7620,1794,5432,-387,UP
6,31,7569,1913,5460,-397,UP
6,32,7552,1863,5464,-408,UP
6,33,7459,1875,5447,-397,UP
6,34,7339,1740,5409,-478,UP
6,35,7096,1500,5246,-530,DOWN
6,36,7013,1395,5066,-414,DOWN
6,37,6891,1345,4911,-339,DOWN
6,38,6910,1333,4795,-208,DOWN
6,39,7034,1361,4759,-179,DOWN
6,40,6993,1501,4887,-249,DOWN
6,41,6794,1461,4800,-222,DOWN
6,42,6174,1401,4662,-68,DOWN
6,43,6873,1538,4519,351,DOWN
6,44,6663,1543,4415,283,DOWN
6,45,6791,1636,4404,494,DOWN
6,46,6809,1563,4387,541,DOWN
6,47,6737,1571,4732,297,DOWN
6,48,6594,1637,4714,292,DOWN
7,1,6751,1182,4563,260,DOWN
7,2,6330,981,4449,362,DOWN
7,3,5924,1118,4675,176,DOWN
7,4,5621,1219,4558,310,DOWN
7,5,5346,837,4364,499,DOWN
